0,1,2,3,4,5
audSpec,Rfilt,sma[8],risetime,pad,pad
audSpec,Rfilt,sma[8],leftctime,pad,pad
audSpec,Rfilt,sma[8],lpgain,pad,pad
audSpec,Rfilt,sma[8],lpc0,pad,pad
audSpec,Rfilt,sma[8],lpc1,pad,pad
audSpec,Rfilt,sma[8],lpc2,pad,pad
audSpec,Rfilt,sma[8],lpc3,pad,pad
audSpec,Rfilt,sma[8],lpc4,pad,pad
audSpec,Rfilt,sma[9],range,pad,pad
audSpec,Rfilt,sma[9],maxPos,pad,pad
audSpec,Rfilt,sma[9],minPos,pad,pad
audSpec,Rfilt,sma[9],quartile1,pad,pad
audSpec,Rfilt,sma[9],quartile2,pad,pad
audSpec,Rfilt,sma[9],quartile3,pad,pad
audSpec,Rfilt,sma[9],iqr1-2,pad,pad
audSpec,Rfilt,sma[9],iqr2-3,pad,pad
audSpec,Rfilt,sma[9],iqr1-3,pad,pad
audSpec,Rfilt,sma[9],percentile1.0,pad,pad
audSpec,Rfilt,sma[9],percentile99.0,pad,pad
audSpec,Rfilt,sma[9],pctlrange0-1,pad,pad
audSpec,Rfilt,sma[9],stddev,pad,pad
audSpec,Rfilt,sma[9],skewness,pad,pad
audSpec,Rfilt,sma[9],kurtosis,pad,pad
audSpec,Rfilt,sma[9],meanSegLen,pad,pad
audSpec,Rfilt,sma[9],maxSegLen,pad,pad
audSpec,Rfilt,sma[9],minSegLen,pad,pad
audSpec,Rfilt,sma[9],segLenStddev,pad,pad
audSpec,Rfilt,sma[9],upleveltime25,pad,pad
audSpec,Rfilt,sma[9],upleveltime50,pad,pad
audSpec,Rfilt,sma[9],upleveltime75,pad,pad
audSpec,Rfilt,sma[9],upleveltime90,pad,pad
audSpec,Rfilt,sma[9],risetime,pad,pad
audSpec,Rfilt,sma[9],leftctime,pad,pad
audSpec,Rfilt,sma[9],lpgain,pad,pad
audSpec,Rfilt,sma[9],lpc0,pad,pad
audSpec,Rfilt,sma[9],lpc1,pad,pad
audSpec,Rfilt,sma[9],lpc2,pad,pad
audSpec,Rfilt,sma[9],lpc3,pad,pad
audSpec,Rfilt,sma[9],lpc4,pad,pad
audSpec,Rfilt,sma[10],range,pad,pad
audSpec,Rfilt,sma[10],maxPos,pad,pad
audSpec,Rfilt,sma[10],minPos,pad,pad
audSpec,Rfilt,sma[10],quartile1,pad,pad
audSpec,Rfilt,sma[10],quartile2,pad,pad
audSpec,Rfilt,sma[10],quartile3,pad,pad
audSpec,Rfilt,sma[10],iqr1-2,pad,pad
audSpec,Rfilt,sma[10],iqr2-3,pad,pad
audSpec,Rfilt,sma[10],iqr1-3,pad,pad
audSpec,Rfilt,sma[10],percentile1.0,pad,pad
audSpec,Rfilt,sma[10],percentile99.0,pad,pad
audSpec,Rfilt,sma[10],pctlrange0-1,pad,pad
audSpec,Rfilt,sma[10],stddev,pad,pad
audSpec,Rfilt,sma[10],skewness,pad,pad
audSpec,Rfilt,sma[10],kurtosis,pad,pad
audSpec,Rfilt,sma[10],meanSegLen,pad,pad
audSpec,Rfilt,sma[10],maxSegLen,pad,pad
audSpec,Rfilt,sma[10],minSegLen,pad,pad
audSpec,Rfilt,sma[10],segLenStddev,pad,pad
audSpec,Rfilt,sma[10],upleveltime25,pad,pad
audSpec,Rfilt,sma[10],upleveltime50,pad,pad
audSpec,Rfilt,sma[10],upleveltime75,pad,pad
audSpec,Rfilt,sma[10],upleveltime90,pad,pad
audSpec,Rfilt,sma[10],risetime,pad,pad
audSpec,Rfilt,sma[10],leftctime,pad,pad
audSpec,Rfilt,sma[10],lpgain,pad,pad
audSpec,Rfilt,sma[10],lpc0,pad,pad
audSpec,Rfilt,sma[10],lpc1,pad,pad
audSpec,Rfilt,sma[10],lpc2,pad,pad
audSpec,Rfilt,sma[10],lpc3,pad,pad
audSpec,Rfilt,sma[10],lpc4,pad,pad
audSpec,Rfilt,sma[11],range,pad,pad
audSpec,Rfilt,sma[11],maxPos,pad,pad
audSpec,Rfilt,sma[11],minPos,pad,pad
audSpec,Rfilt,sma[11],quartile1,pad,pad
audSpec,Rfilt,sma[11],quartile2,pad,pad
audSpec,Rfilt,sma[11],quartile3,pad,pad
audSpec,Rfilt,sma[11],iqr1-2,pad,pad
audSpec,Rfilt,sma[11],iqr2-3,pad,pad
audSpec,Rfilt,sma[11],iqr1-3,pad,pad
audSpec,Rfilt,sma[11],percentile1.0,pad,pad
audSpec,Rfilt,sma[11],percentile99.0,pad,pad
audSpec,Rfilt,sma[11],pctlrange0-1,pad,pad
audSpec,Rfilt,sma[11],stddev,pad,pad
audSpec,Rfilt,sma[11],skewness,pad,pad
audSpec,Rfilt,sma[11],kurtosis,pad,pad
audSpec,Rfilt,sma[11],meanSegLen,pad,pad
audSpec,Rfilt,sma[11],maxSegLen,pad,pad
audSpec,Rfilt,sma[11],minSegLen,pad,pad
audSpec,Rfilt,sma[11],segLenStddev,pad,pad
audSpec,Rfilt,sma[11],upleveltime25,pad,pad
audSpec,Rfilt,sma[11],upleveltime50,pad,pad
audSpec,Rfilt,sma[11],upleveltime75,pad,pad
audSpec,Rfilt,sma[11],upleveltime90,pad,pad
audSpec,Rfilt,sma[11],risetime,pad,pad
audSpec,Rfilt,sma[11],leftctime,pad,pad
audSpec,Rfilt,sma[11],lpgain,pad,pad
audSpec,Rfilt,sma[11],lpc0,pad,pad
audSpec,Rfilt,sma[11],lpc1,pad,pad
audSpec,Rfilt,sma[11],lpc2,pad,pad
audSpec,Rfilt,sma[11],lpc3,pad,pad
audSpec,Rfilt,sma[11],lpc4,pad,pad
audSpec,Rfilt,sma[12],range,pad,pad
audSpec,Rfilt,sma[12],maxPos,pad,pad
audSpec,Rfilt,sma[12],minPos,pad,pad
audSpec,Rfilt,sma[12],quartile1,pad,pad
audSpec,Rfilt,sma[12],quartile2,pad,pad
audSpec,Rfilt,sma[12],quartile3,pad,pad
audSpec,Rfilt,sma[12],iqr1-2,pad,pad
audSpec,Rfilt,sma[12],iqr2-3,pad,pad
audSpec,Rfilt,sma[12],iqr1-3,pad,pad
audSpec,Rfilt,sma[12],percentile1.0,pad,pad
audSpec,Rfilt,sma[12],percentile99.0,pad,pad
audSpec,Rfilt,sma[12],pctlrange0-1,pad,pad
audSpec,Rfilt,sma[12],stddev,pad,pad
audSpec,Rfilt,sma[12],skewness,pad,pad
audSpec,Rfilt,sma[12],kurtosis,pad,pad
audSpec,Rfilt,sma[12],meanSegLen,pad,pad
audSpec,Rfilt,sma[12],maxSegLen,pad,pad
audSpec,Rfilt,sma[12],minSegLen,pad,pad
audSpec,Rfilt,sma[12],segLenStddev,pad,pad
audSpec,Rfilt,sma[12],upleveltime25,pad,pad
audSpec,Rfilt,sma[12],upleveltime50,pad,pad
audSpec,Rfilt,sma[12],upleveltime75,pad,pad
audSpec,Rfilt,sma[12],upleveltime90,pad,pad
audSpec,Rfilt,sma[12],risetime,pad,pad
audSpec,Rfilt,sma[12],leftctime,pad,pad
audSpec,Rfilt,sma[12],lpgain,pad,pad
audSpec,Rfilt,sma[12],lpc0,pad,pad
audSpec,Rfilt,sma[12],lpc1,pad,pad
audSpec,Rfilt,sma[12],lpc2,pad,pad
audSpec,Rfilt,sma[12],lpc3,pad,pad
audSpec,Rfilt,sma[12],lpc4,pad,pad
audSpec,Rfilt,sma[13],range,pad,pad
audSpec,Rfilt,sma[13],maxPos,pad,pad
audSpec,Rfilt,sma[13],minPos,pad,pad
audSpec,Rfilt,sma[13],quartile1,pad,pad
audSpec,Rfilt,sma[13],quartile2,pad,pad
audSpec,Rfilt,sma[13],quartile3,pad,pad
audSpec,Rfilt,sma[13],iqr1-2,pad,pad
audSpec,Rfilt,sma[13],iqr2-3,pad,pad
audSpec,Rfilt,sma[13],iqr1-3,pad,pad
audSpec,Rfilt,sma[13],percentile1.0,pad,pad
audSpec,Rfilt,sma[13],percentile99.0,pad,pad
audSpec,Rfilt,sma[13],pctlrange0-1,pad,pad
audSpec,Rfilt,sma[13],stddev,pad,pad
audSpec,Rfilt,sma[13],skewness,pad,pad
audSpec,Rfilt,sma[13],kurtosis,pad,pad
audSpec,Rfilt,sma[13],meanSegLen,pad,pad
audSpec,Rfilt,sma[13],maxSegLen,pad,pad
audSpec,Rfilt,sma[13],minSegLen,pad,pad
audSpec,Rfilt,sma[13],segLenStddev,pad,pad
audSpec,Rfilt,sma[13],upleveltime25,pad,pad
audSpec,Rfilt,sma[13],upleveltime50,pad,pad
audSpec,Rfilt,sma[13],upleveltime75,pad,pad
audSpec,Rfilt,sma[13],upleveltime90,pad,pad
audSpec,Rfilt,sma[13],risetime,pad,pad
audSpec,Rfilt,sma[13],leftctime,pad,pad
audSpec,Rfilt,sma[13],lpgain,pad,pad
audSpec,Rfilt,sma[13],lpc0,pad,pad
audSpec,Rfilt,sma[13],lpc1,pad,pad
audSpec,Rfilt,sma[13],lpc2,pad,pad
audSpec,Rfilt,sma[13],lpc3,pad,pad
audSpec,Rfilt,sma[13],lpc4,pad,pad
audSpec,Rfilt,sma[14],range,pad,pad
audSpec,Rfilt,sma[14],maxPos,pad,pad
audSpec,Rfilt,sma[14],minPos,pad,pad
audSpec,Rfilt,sma[14],quartile1,pad,pad
audSpec,Rfilt,sma[14],quartile2,pad,pad
audSpec,Rfilt,sma[14],quartile3,pad,pad
audSpec,Rfilt,sma[14],iqr1-2,pad,pad
audSpec,Rfilt,sma[14],iqr2-3,pad,pad
audSpec,Rfilt,sma[14],iqr1-3,pad,pad
audSpec,Rfilt,sma[14],percentile1.0,pad,pad
audSpec,Rfilt,sma[14],percentile99.0,pad,pad
audSpec,Rfilt,sma[14],pctlrange0-1,pad,pad
audSpec,Rfilt,sma[14],stddev,pad,pad
audSpec,Rfilt,sma[14],skewness,pad,pad
audSpec,Rfilt,sma[14],kurtosis,pad,pad
audSpec,Rfilt,sma[14],meanSegLen,pad,pad
audSpec,Rfilt,sma[14],maxSegLen,pad,pad
audSpec,Rfilt,sma[14],minSegLen,pad,pad
audSpec,Rfilt,sma[14],segLenStddev,pad,pad
audSpec,Rfilt,sma[14],upleveltime25,pad,pad
audSpec,Rfilt,sma[14],upleveltime50,pad,pad
audSpec,Rfilt,sma[14],upleveltime75,pad,pad
audSpec,Rfilt,sma[14],upleveltime90,pad,pad
audSpec,Rfilt,sma[14],risetime,pad,pad
audSpec,Rfilt,sma[14],leftctime,pad,pad
audSpec,Rfilt,sma[14],lpgain,pad,pad
audSpec,Rfilt,sma[14],lpc0,pad,pad
audSpec,Rfilt,sma[14],lpc1,pad,pad
audSpec,Rfilt,sma[14],lpc2,pad,pad
audSpec,Rfilt,sma[14],lpc3,pad,pad
audSpec,Rfilt,sma[14],lpc4,pad,pad
audSpec,Rfilt,sma[15],range,pad,pad
audSpec,Rfilt,sma[15],maxPos,pad,pad
audSpec,Rfilt,sma[15],minPos,pad,pad
audSpec,Rfilt,sma[15],quartile1,pad,pad
audSpec,Rfilt,sma[15],quartile2,pad,pad
audSpec,Rfilt,sma[15],quartile3,pad,pad
audSpec,Rfilt,sma[15],iqr1-2,pad,pad
audSpec,Rfilt,sma[15],iqr2-3,pad,pad
audSpec,Rfilt,sma[15],iqr1-3,pad,pad
audSpec,Rfilt,sma[15],percentile1.0,pad,pad
audSpec,Rfilt,sma[15],percentile99.0,pad,pad
audSpec,Rfilt,sma[15],pctlrange0-1,pad,pad
audSpec,Rfilt,sma[15],stddev,pad,pad
audSpec,Rfilt,sma[15],skewness,pad,pad
audSpec,Rfilt,sma[15],kurtosis,pad,pad
audSpec,Rfilt,sma[15],meanSegLen,pad,pad
audSpec,Rfilt,sma[15],maxSegLen,pad,pad
audSpec,Rfilt,sma[15],minSegLen,pad,pad
audSpec,Rfilt,sma[15],segLenStddev,pad,pad
audSpec,Rfilt,sma[15],upleveltime25,pad,pad
audSpec,Rfilt,sma[15],upleveltime50,pad,pad
audSpec,Rfilt,sma[15],upleveltime75,pad,pad
audSpec,Rfilt,sma[15],upleveltime90,pad,pad
audSpec,Rfilt,sma[15],risetime,pad,pad
audSpec,Rfilt,sma[15],leftctime,pad,pad
audSpec,Rfilt,sma[15],lpgain,pad,pad
audSpec,Rfilt,sma[15],lpc0,pad,pad
audSpec,Rfilt,sma[15],lpc1,pad,pad
audSpec,Rfilt,sma[15],lpc2,pad,pad
audSpec,Rfilt,sma[15],lpc3,pad,pad
audSpec,Rfilt,sma[15],lpc4,pad,pad
audSpec,Rfilt,sma[16],range,pad,pad
audSpec,Rfilt,sma[16],maxPos,pad,pad
audSpec,Rfilt,sma[16],minPos,pad,pad
audSpec,Rfilt,sma[16],quartile1,pad,pad
audSpec,Rfilt,sma[16],quartile2,pad,pad
audSpec,Rfilt,sma[16],quartile3,pad,pad
audSpec,Rfilt,sma[16],iqr1-2,pad,pad
audSpec,Rfilt,sma[16],iqr2-3,pad,pad
audSpec,Rfilt,sma[16],iqr1-3,pad,pad
audSpec,Rfilt,sma[16],percentile1.0,pad,pad
audSpec,Rfilt,sma[16],percentile99.0,pad,pad
audSpec,Rfilt,sma[16],pctlrange0-1,pad,pad
audSpec,Rfilt,sma[16],stddev,pad,pad
audSpec,Rfilt,sma[16],skewness,pad,pad
audSpec,Rfilt,sma[16],kurtosis,pad,pad
audSpec,Rfilt,sma[16],meanSegLen,pad,pad
audSpec,Rfilt,sma[16],maxSegLen,pad,pad
audSpec,Rfilt,sma[16],minSegLen,pad,pad
audSpec,Rfilt,sma[16],segLenStddev,pad,pad
audSpec,Rfilt,sma[16],upleveltime25,pad,pad
audSpec,Rfilt,sma[16],upleveltime50,pad,pad
audSpec,Rfilt,sma[16],upleveltime75,pad,pad
audSpec,Rfilt,sma[16],upleveltime90,pad,pad
audSpec,Rfilt,sma[16],risetime,pad,pad
audSpec,Rfilt,sma[16],leftctime,pad,pad
audSpec,Rfilt,sma[16],lpgain,pad,pad
audSpec,Rfilt,sma[16],lpc0,pad,pad
audSpec,Rfilt,sma[16],lpc1,pad,pad
audSpec,Rfilt,sma[16],lpc2,pad,pad
audSpec,Rfilt,sma[16],lpc3,pad,pad
audSpec,Rfilt,sma[16],lpc4,pad,pad
audSpec,Rfilt,sma[17],range,pad,pad
audSpec,Rfilt,sma[17],maxPos,pad,pad
audSpec,Rfilt,sma[17],minPos,pad,pad
audSpec,Rfilt,sma[17],quartile1,pad,pad
audSpec,Rfilt,sma[17],quartile2,pad,pad
audSpec,Rfilt,sma[17],quartile3,pad,pad
audSpec,Rfilt,sma[17],iqr1-2,pad,pad
audSpec,Rfilt,sma[17],iqr2-3,pad,pad
audSpec,Rfilt,sma[17],iqr1-3,pad,pad
audSpec,Rfilt,sma[17],percentile1.0,pad,pad
audSpec,Rfilt,sma[17],percentile99.0,pad,pad
audSpec,Rfilt,sma[17],pctlrange0-1,pad,pad
audSpec,Rfilt,sma[17],stddev,pad,pad
audSpec,Rfilt,sma[17],skewness,pad,pad
audSpec,Rfilt,sma[17],kurtosis,pad,pad
audSpec,Rfilt,sma[17],meanSegLen,pad,pad
audSpec,Rfilt,sma[17],maxSegLen,pad,pad
audSpec,Rfilt,sma[17],minSegLen,pad,pad
audSpec,Rfilt,sma[17],segLenStddev,pad,pad
audSpec,Rfilt,sma[17],upleveltime25,pad,pad
audSpec,Rfilt,sma[17],upleveltime50,pad,pad
audSpec,Rfilt,sma[17],upleveltime75,pad,pad
audSpec,Rfilt,sma[17],upleveltime90,pad,pad
audSpec,Rfilt,sma[17],risetime,pad,pad
audSpec,Rfilt,sma[17],leftctime,pad,pad
audSpec,Rfilt,sma[17],lpgain,pad,pad
audSpec,Rfilt,sma[17],lpc0,pad,pad
audSpec,Rfilt,sma[17],lpc1,pad,pad
audSpec,Rfilt,sma[17],lpc2,pad,pad
audSpec,Rfilt,sma[17],lpc3,pad,pad
audSpec,Rfilt,sma[17],lpc4,pad,pad
audSpec,Rfilt,sma[18],range,pad,pad
audSpec,Rfilt,sma[18],maxPos,pad,pad
audSpec,Rfilt,sma[18],minPos,pad,pad
audSpec,Rfilt,sma[18],quartile1,pad,pad
audSpec,Rfilt,sma[18],quartile2,pad,pad
audSpec,Rfilt,sma[18],quartile3,pad,pad
audSpec,Rfilt,sma[18],iqr1-2,pad,pad
audSpec,Rfilt,sma[18],iqr2-3,pad,pad
audSpec,Rfilt,sma[18],iqr1-3,pad,pad
audSpec,Rfilt,sma[18],percentile1.0,pad,pad
audSpec,Rfilt,sma[18],percentile99.0,pad,pad
audSpec,Rfilt,sma[18],pctlrange0-1,pad,pad
audSpec,Rfilt,sma[18],stddev,pad,pad
audSpec,Rfilt,sma[18],skewness,pad,pad
audSpec,Rfilt,sma[18],kurtosis,pad,pad
audSpec,Rfilt,sma[18],meanSegLen,pad,pad
audSpec,Rfilt,sma[18],maxSegLen,pad,pad
audSpec,Rfilt,sma[18],minSegLen,pad,pad
audSpec,Rfilt,sma[18],segLenStddev,pad,pad
audSpec,Rfilt,sma[18],upleveltime25,pad,pad
audSpec,Rfilt,sma[18],upleveltime50,pad,pad
audSpec,Rfilt,sma[18],upleveltime75,pad,pad
audSpec,Rfilt,sma[18],upleveltime90,pad,pad
audSpec,Rfilt,sma[18],risetime,pad,pad
audSpec,Rfilt,sma[18],leftctime,pad,pad
audSpec,Rfilt,sma[18],lpgain,pad,pad
audSpec,Rfilt,sma[18],lpc0,pad,pad
audSpec,Rfilt,sma[18],lpc1,pad,pad
audSpec,Rfilt,sma[18],lpc2,pad,pad
audSpec,Rfilt,sma[18],lpc3,pad,pad
audSpec,Rfilt,sma[18],lpc4,pad,pad
audSpec,Rfilt,sma[19],range,pad,pad
audSpec,Rfilt,sma[19],maxPos,pad,pad
audSpec,Rfilt,sma[19],minPos,pad,pad
audSpec,Rfilt,sma[19],quartile1,pad,pad
audSpec,Rfilt,sma[19],quartile2,pad,pad
audSpec,Rfilt,sma[19],quartile3,pad,pad
audSpec,Rfilt,sma[19],iqr1-2,pad,pad
audSpec,Rfilt,sma[19],iqr2-3,pad,pad
audSpec,Rfilt,sma[19],iqr1-3,pad,pad
audSpec,Rfilt,sma[19],percentile1.0,pad,pad
audSpec,Rfilt,sma[19],percentile99.0,pad,pad
audSpec,Rfilt,sma[19],pctlrange0-1,pad,pad
audSpec,Rfilt,sma[19],stddev,pad,pad
audSpec,Rfilt,sma[19],skewness,pad,pad
audSpec,Rfilt,sma[19],kurtosis,pad,pad
audSpec,Rfilt,sma[19],meanSegLen,pad,pad
audSpec,Rfilt,sma[19],maxSegLen,pad,pad
audSpec,Rfilt,sma[19],minSegLen,pad,pad
audSpec,Rfilt,sma[19],segLenStddev,pad,pad
audSpec,Rfilt,sma[19],upleveltime25,pad,pad
audSpec,Rfilt,sma[19],upleveltime50,pad,pad
audSpec,Rfilt,sma[19],upleveltime75,pad,pad
audSpec,Rfilt,sma[19],upleveltime90,pad,pad
audSpec,Rfilt,sma[19],risetime,pad,pad
audSpec,Rfilt,sma[19],leftctime,pad,pad
audSpec,Rfilt,sma[19],lpgain,pad,pad
audSpec,Rfilt,sma[19],lpc0,pad,pad
audSpec,Rfilt,sma[19],lpc1,pad,pad
audSpec,Rfilt,sma[19],lpc2,pad,pad
audSpec,Rfilt,sma[19],lpc3,pad,pad
audSpec,Rfilt,sma[19],lpc4,pad,pad
audSpec,Rfilt,sma[20],range,pad,pad
audSpec,Rfilt,sma[20],maxPos,pad,pad
audSpec,Rfilt,sma[20],minPos,pad,pad
audSpec,Rfilt,sma[20],quartile1,pad,pad
audSpec,Rfilt,sma[20],quartile2,pad,pad
audSpec,Rfilt,sma[20],quartile3,pad,pad
audSpec,Rfilt,sma[20],iqr1-2,pad,pad
audSpec,Rfilt,sma[20],iqr2-3,pad,pad
audSpec,Rfilt,sma[20],iqr1-3,pad,pad
audSpec,Rfilt,sma[20],percentile1.0,pad,pad
audSpec,Rfilt,sma[20],percentile99.0,pad,pad
audSpec,Rfilt,sma[20],pctlrange0-1,pad,pad
audSpec,Rfilt,sma[20],stddev,pad,pad
audSpec,Rfilt,sma[20],skewness,pad,pad
audSpec,Rfilt,sma[20],kurtosis,pad,pad
audSpec,Rfilt,sma[20],meanSegLen,pad,pad
audSpec,Rfilt,sma[20],maxSegLen,pad,pad
audSpec,Rfilt,sma[20],minSegLen,pad,pad
audSpec,Rfilt,sma[20],segLenStddev,pad,pad
audSpec,Rfilt,sma[20],upleveltime25,pad,pad
audSpec,Rfilt,sma[20],upleveltime50,pad,pad
audSpec,Rfilt,sma[20],upleveltime75,pad,pad
audSpec,Rfilt,sma[20],upleveltime90,pad,pad
audSpec,Rfilt,sma[20],risetime,pad,pad
audSpec,Rfilt,sma[20],leftctime,pad,pad
audSpec,Rfilt,sma[20],lpgain,pad,pad
audSpec,Rfilt,sma[20],lpc0,pad,pad
audSpec,Rfilt,sma[20],lpc1,pad,pad
audSpec,Rfilt,sma[20],lpc2,pad,pad
audSpec,Rfilt,sma[20],lpc3,pad,pad
audSpec,Rfilt,sma[20],lpc4,pad,pad
audSpec,Rfilt,sma[21],range,pad,pad
audSpec,Rfilt,sma[21],maxPos,pad,pad
audSpec,Rfilt,sma[21],minPos,pad,pad
audSpec,Rfilt,sma[21],quartile1,pad,pad
audSpec,Rfilt,sma[21],quartile2,pad,pad
audSpec,Rfilt,sma[21],quartile3,pad,pad
audSpec,Rfilt,sma[21],iqr1-2,pad,pad
audSpec,Rfilt,sma[21],iqr2-3,pad,pad
audSpec,Rfilt,sma[21],iqr1-3,pad,pad
audSpec,Rfilt,sma[21],percentile1.0,pad,pad
audSpec,Rfilt,sma[21],percentile99.0,pad,pad
audSpec,Rfilt,sma[21],pctlrange0-1,pad,pad
audSpec,Rfilt,sma[21],stddev,pad,pad
audSpec,Rfilt,sma[21],skewness,pad,pad
audSpec,Rfilt,sma[21],kurtosis,pad,pad
audSpec,Rfilt,sma[21],meanSegLen,pad,pad
audSpec,Rfilt,sma[21],maxSegLen,pad,pad
audSpec,Rfilt,sma[21],minSegLen,pad,pad
audSpec,Rfilt,sma[21],segLenStddev,pad,pad
audSpec,Rfilt,sma[21],upleveltime25,pad,pad
audSpec,Rfilt,sma[21],upleveltime50,pad,pad
audSpec,Rfilt,sma[21],upleveltime75,pad,pad
audSpec,Rfilt,sma[21],upleveltime90,pad,pad
audSpec,Rfilt,sma[21],risetime,pad,pad
audSpec,Rfilt,sma[21],leftctime,pad,pad
audSpec,Rfilt,sma[21],lpgain,pad,pad
audSpec,Rfilt,sma[21],lpc0,pad,pad
audSpec,Rfilt,sma[21],lpc1,pad,pad
audSpec,Rfilt,sma[21],lpc2,pad,pad
audSpec,Rfilt,sma[21],lpc3,pad,pad
audSpec,Rfilt,sma[21],lpc4,pad,pad
audSpec,Rfilt,sma[22],range,pad,pad
audSpec,Rfilt,sma[22],maxPos,pad,pad
audSpec,Rfilt,sma[22],minPos,pad,pad
audSpec,Rfilt,sma[22],quartile1,pad,pad
audSpec,Rfilt,sma[22],quartile2,pad,pad
audSpec,Rfilt,sma[22],quartile3,pad,pad
audSpec,Rfilt,sma[22],iqr1-2,pad,pad
audSpec,Rfilt,sma[22],iqr2-3,pad,pad
audSpec,Rfilt,sma[22],iqr1-3,pad,pad
audSpec,Rfilt,sma[22],percentile1.0,pad,pad
audSpec,Rfilt,sma[22],percentile99.0,pad,pad
audSpec,Rfilt,sma[22],pctlrange0-1,pad,pad
audSpec,Rfilt,sma[22],stddev,pad,pad
audSpec,Rfilt,sma[22],skewness,pad,pad
audSpec,Rfilt,sma[22],kurtosis,pad,pad
audSpec,Rfilt,sma[22],meanSegLen,pad,pad
audSpec,Rfilt,sma[22],maxSegLen,pad,pad
audSpec,Rfilt,sma[22],minSegLen,pad,pad
audSpec,Rfilt,sma[22],segLenStddev,pad,pad
audSpec,Rfilt,sma[22],upleveltime25,pad,pad
audSpec,Rfilt,sma[22],upleveltime50,pad,pad
audSpec,Rfilt,sma[22],upleveltime75,pad,pad
audSpec,Rfilt,sma[22],upleveltime90,pad,pad
audSpec,Rfilt,sma[22],risetime,pad,pad
audSpec,Rfilt,sma[22],leftctime,pad,pad
audSpec,Rfilt,sma[22],lpgain,pad,pad
audSpec,Rfilt,sma[22],lpc0,pad,pad
audSpec,Rfilt,sma[22],lpc1,pad,pad
audSpec,Rfilt,sma[22],lpc2,pad,pad
audSpec,Rfilt,sma[22],lpc3,pad,pad
audSpec,Rfilt,sma[22],lpc4,pad,pad
audSpec,Rfilt,sma[23],range,pad,pad
audSpec,Rfilt,sma[23],maxPos,pad,pad
audSpec,Rfilt,sma[23],minPos,pad,pad
audSpec,Rfilt,sma[23],quartile1,pad,pad
audSpec,Rfilt,sma[23],quartile2,pad,pad
audSpec,Rfilt,sma[23],quartile3,pad,pad
audSpec,Rfilt,sma[23],iqr1-2,pad,pad
audSpec,Rfilt,sma[23],iqr2-3,pad,pad
audSpec,Rfilt,sma[23],iqr1-3,pad,pad
audSpec,Rfilt,sma[23],percentile1.0,pad,pad
audSpec,Rfilt,sma[23],percentile99.0,pad,pad
audSpec,Rfilt,sma[23],pctlrange0-1,pad,pad
audSpec,Rfilt,sma[23],stddev,pad,pad
audSpec,Rfilt,sma[23],skewness,pad,pad
audSpec,Rfilt,sma[23],kurtosis,pad,pad
audSpec,Rfilt,sma[23],meanSegLen,pad,pad
audSpec,Rfilt,sma[23],maxSegLen,pad,pad
audSpec,Rfilt,sma[23],minSegLen,pad,pad
audSpec,Rfilt,sma[23],segLenStddev,pad,pad
audSpec,Rfilt,sma[23],upleveltime25,pad,pad
audSpec,Rfilt,sma[23],upleveltime50,pad,pad
audSpec,Rfilt,sma[23],upleveltime75,pad,pad
audSpec,Rfilt,sma[23],upleveltime90,pad,pad
audSpec,Rfilt,sma[23],risetime,pad,pad
audSpec,Rfilt,sma[23],leftctime,pad,pad
audSpec,Rfilt,sma[23],lpgain,pad,pad
audSpec,Rfilt,sma[23],lpc0,pad,pad
audSpec,Rfilt,sma[23],lpc1,pad,pad
audSpec,Rfilt,sma[23],lpc2,pad,pad
audSpec,Rfilt,sma[23],lpc3,pad,pad
audSpec,Rfilt,sma[23],lpc4,pad,pad
audSpec,Rfilt,sma[24],range,pad,pad
audSpec,Rfilt,sma[24],maxPos,pad,pad
audSpec,Rfilt,sma[24],minPos,pad,pad
audSpec,Rfilt,sma[24],quartile1,pad,pad
audSpec,Rfilt,sma[24],quartile2,pad,pad
audSpec,Rfilt,sma[24],quartile3,pad,pad
audSpec,Rfilt,sma[24],iqr1-2,pad,pad
audSpec,Rfilt,sma[24],iqr2-3,pad,pad
audSpec,Rfilt,sma[24],iqr1-3,pad,pad
audSpec,Rfilt,sma[24],percentile1.0,pad,pad
audSpec,Rfilt,sma[24],percentile99.0,pad,pad
audSpec,Rfilt,sma[24],pctlrange0-1,pad,pad
audSpec,Rfilt,sma[24],stddev,pad,pad
audSpec,Rfilt,sma[24],skewness,pad,pad
audSpec,Rfilt,sma[24],kurtosis,pad,pad
audSpec,Rfilt,sma[24],meanSegLen,pad,pad
audSpec,Rfilt,sma[24],maxSegLen,pad,pad
audSpec,Rfilt,sma[24],minSegLen,pad,pad
audSpec,Rfilt,sma[24],segLenStddev,pad,pad
audSpec,Rfilt,sma[24],upleveltime25,pad,pad
audSpec,Rfilt,sma[24],upleveltime50,pad,pad
audSpec,Rfilt,sma[24],upleveltime75,pad,pad
audSpec,Rfilt,sma[24],upleveltime90,pad,pad
audSpec,Rfilt,sma[24],risetime,pad,pad
audSpec,Rfilt,sma[24],leftctime,pad,pad
audSpec,Rfilt,sma[24],lpgain,pad,pad
audSpec,Rfilt,sma[24],lpc0,pad,pad
audSpec,Rfilt,sma[24],lpc1,pad,pad
audSpec,Rfilt,sma[24],lpc2,pad,pad
audSpec,Rfilt,sma[24],lpc3,pad,pad
audSpec,Rfilt,sma[24],lpc4,pad,pad
