Feature,Welch Test Statistic,Welch p-Value,Levene Center Strategy,Levene Test Statistic,Levene p-Value,T Test Statistic,p-Value
UW2-F2_3,-0.1586437943974624,0.8745147693161011,trimmed,2.5810595600651025,0.11367548818921473,-0.15961334313864517,0.8737130044076107
UW2-F3_3,1.2612624906355339,0.21254659284564678,trimmed,0.5348427319674732,0.4675739112292606,1.2766807639831963,0.20655384929448506
UW2-F1_4,1.9120510693835193,0.0819044348522136,trimmed,12.294640778470239,0.0018135498942558272,,
UW2-F2_4,1.42028347550394,0.17053161087658966,median,0.04358760206219138,0.836384580789943,1.4496976832730772,0.16008575637214792
UW2-F3_4,0.3653318096838874,0.7183682211170013,mean,0.10856718473501913,0.7446397410565657,0.3697756047685484,0.7147926229342787
AO0-F0_2,-1.5662834917909871,0.14665391805113903,trimmed,1.8241296944328846,0.19684739911970522,-1.4955110412522592,0.15552177729689645
AO0-F0_3,-0.19302377397796824,0.8486281393041523,trimmed,3.9784973147868805,0.05524011866602749,-0.19302377397796824,0.8482412099404095
AO0-F0_4,0.0007841786636162898,0.9993823092668519,mean,0.014823969188590342,0.9042516275645072,0.000785001389123729,0.9993810690273215
AO0-F1_2,0.4752607997475949,0.6422186837991728,trimmed,0.31243298169044753,0.5844402088707088,0.4817189398639421,0.6369582522983226
AO0-F2_2,1.4145367312815065,0.1783932624012729,median,1.1159537374763076,0.3075091658689645,1.4207755071516348,0.17583582649400273
AO0-F3_2,0.8451525042753916,0.4118035148567265,trimmed,0.4519319967345897,0.511641958077479,0.8488781208611701,0.40929249959890734
AO0-F1_3,-0.5315984556750738,0.5993128443466602,trimmed,1.870630801789461,0.1812371216907407,-0.524521512289613,0.6036467585838918
AO0-F2_3,0.49830279077708045,0.6217951502567634,trimmed,0.40683293919246993,0.5282650294313576,0.49661886426142576,0.6229613410292953
AO0-F3_3,0.08853809256767757,0.9300440265832366,median,0.5091516431416946,0.48084421550511425,0.08778668016066517,0.9306108675248778
AO0-F1_4,-0.31503498547438213,0.7571724911589918,mean,0.24032138911537343,0.6310670754956513,-0.3097036323123745,0.7610471647083535
AO0-F2_4,0.5170532352357168,0.6127851047340647,trimmed,0.43253674116207846,0.5207124640840792,0.5089324894643481,0.6182033939009938
AO0-F3_4,0.4694613017569311,0.6471133181120317,median,0.5123597749071619,0.4851136464043878,0.4521948851886878,0.6575991770431124
AY2-F0_1,1.335565542151793,0.18793989753220075,trimmed,5.918221895043348,0.017032872009634287,,
AY2-F0_2,1.5104956706193027,0.13581233431812756,trimmed,3.1072574317115174,0.08060064307547125,1.7270717178479504,0.08662495413961804
AY2-F0_3,1.8388485004232547,0.07027822033969693,trimmed,3.009788224924479,0.08522793352291258,2.1235773432464566,0.035502758005194576
AY2-F0_4,0.9939360298645887,0.32292914196187295,trimmed,2.310722109348253,0.13115938673135602,1.0442512581911263,0.2983070665266133
AY2-F0_5,1.9109042067936006,0.06076824218712609,trimmed,5.60512185708079,0.01997972335218229,,
AY2-F1_1,-0.4183958440180442,0.6783179097849497,trimmed,0.000505325403724557,0.9821931817799062,-0.40195026432425757,0.6900331697710472
AY2-F2_1,-0.5495697551199952,0.5876344460156111,trimmed,1.1295382520038737,0.29515215590879923,-0.5839175675557892,0.5628189822901439
AY2-F3_1,-0.5876255869176995,0.5614166909502258,trimmed,0.15661533163534475,0.6946941316528012,-0.5962119804176,0.5546639409434808
AY2-F1_2,0.8549059676407388,0.39480844216167466,trimmed,3.21064596657619,0.07609695393846,0.858547587898136,0.39240765650055676
AY2-F2_2,0.23394415298023064,0.8155201350684931,trimmed,0.17844332104191926,0.6735949669900168,0.23149980051863053,0.8173452204973809
AY2-F3_2,0.5455503837904906,0.586694671462993,mean,0.01672103589052431,0.897342368074509,0.5489276182615563,0.5841381600074382
AY2-F1_3,2.094548091775662,0.03964692834706539,median,6.807754366479564,0.010034487937083227,,
AY2-F2_3,0.9573686080887341,0.3403829088381187,trimmed,1.0449304042420893,0.30854732789060435,0.967321321633129,0.33500525079379073
AY2-F3_3,1.3393607840279855,0.1833900237689701,median,0.29662111051166057,0.5868509022856885,1.3953501362445404,0.16505841857435732
AY2-F1_4,2.4377444379733166,0.01748111017650191,median,2.8819856953719216,0.09232791510145036,2.687197596409286,0.008293633236470135
AY2-F2_4,-0.1997638944679262,0.8421293090824169,trimmed,0.48958873597037084,0.485688095985801,-0.20399706524425026,0.8387227328246599
AY2-F3_4,0.541161256537224,0.589980832718446,trimmed,3.6916586004516665,0.05744939943784522,0.5742166749632122,0.5669624803583004
AY2-F1_5,0.14269211791691025,0.8881103367869387,mean,3.277132866831385,0.07860514170190983,0.16402992616190473,0.8706250687073858
AY2-F2_5,0.026792849309576795,0.9788042986176997,trimmed,0.964371120045483,0.33302474490405665,0.026897616391489375,0.9786899488798141
AY2-F3_5,0.15449598821530244,0.8782918895511327,median,0.02859598540797054,0.8666618655597521,0.15626504308203637,0.8766971343976573
ER1-F0_1,2.4614257653080087,0.014820335199502392,trimmed,1.2798398676000777,0.2588293396536791,2.739777774523933,0.006481366151117937
ER1-F0_2,1.3516540783164688,0.17742469907602934,trimmed,0.6699800837280975,0.4135194196636922,1.3708020395049871,0.17109231683415543
ER1-F0_3,1.4799448366055548,0.1396550956581242,trimmed,0.08557039425778325,0.7700074681447469,1.5106403525867407,0.13145128271641265
ER1-F0_4,0.6438201639294446,0.5200877897057239,trimmed,0.19530679968331757,0.6587602914360586,0.6299310661193637,0.5290445041443599
ER1-F0_5,1.1805456288000473,0.23892515731071498,trimmed,0.6535202659775043,0.4194808599843868,1.172733158758093,0.24172381023656855
ER1-F1_1,1.2731194576479314,0.2107722758154827,trimmed,9.266600998362728,0.0030960696458685547,,
ER1-F2_1,2.1892530290666894,0.0326956951031681,median,0.0003271806536206825,0.9856077131743614,2.352089131926732,0.02080099901590656
ER1-F3_1,1.2373080574417048,0.21991498393429246,trimmed,0.6688276804002504,0.4157207356822108,1.2269547123208813,0.22297024431125592
ER1-F1_2,2.0364039662480167,0.04308723171812574,trimmed,18.401041098542322,2.313334403991308e-05,,
ER1-F2_2,2.2311800565557016,0.026604888086159167,median,1.4302391276758506,0.23245016153818554,2.3018853318190287,0.021866505388117376
ER1-F3_2,2.1912416225496734,0.029295291370484127,trimmed,3.9803123625008476,0.046803395626807485,,
ER1-F1_3,2.532493381132159,0.011734235169533374,trimmed,31.537340037825192,3.207008219820212e-08,,
ER1-F2_3,4.0971899618371515,5.0257433135416846e-05,median,4.4371166415701255,0.03560363657743077,,
ER1-F3_3,3.397298049843685,0.0007354414743112909,median,7.329896064179324,0.006985854491042711,,
ER1-F1_4,2.026269764044397,0.04411374758517407,trimmed,7.324465714341157,0.00713260216360773,,
ER1-F2_4,2.2846128191505777,0.023198082069931972,median,0.009785814484963174,0.9212498832580718,2.3343938400120607,0.020080742126662023
ER1-F3_4,1.348849770688304,0.1784977891335702,trimmed,3.227484999682131,0.07326665382782652,1.3163958085255179,0.18881236250172392
ER1-F1_5,-0.2157073593222909,0.829816305368334,trimmed,0.2118408294838471,0.6465176307984378,-0.2077286540393879,0.8358999868969437
ER1-F2_5,1.6618090342498737,0.10159427196137308,trimmed,2.304940915500895,0.13271804015275415,1.6953568773586953,0.09338978461859462
ER1-F3_5,1.178468325524693,0.2420978290604706,median,1.6830656311429262,0.19776140743197362,1.0962295806846958,0.2758395929039785
AY0-F0_2,0.8222440809822479,0.41761864390857983,median,0.1695384832148071,0.682963640742053,0.5261766699129421,0.6019922900337145
AY0-F0_3,0.8542353976441935,0.3979957461016673,median,0.11394128080244177,0.7373060082885263,0.6165929706792419,0.5406805918899318
AY0-F0_4,1.3303885621048526,0.19416782647982925,trimmed,0.027944604559449023,0.8681028980779859,0.9886480747690337,0.328634259007208
AY0-F1_2,1.1760563611100254,0.2596647931067389,mean,0.0030609107586086377,0.9561850629454406,1.1601674970967994,0.25361706384407645
AY0-F2_2,0.05876356666366839,0.9538999713927849,mean,0.16358121337561848,0.6882735756391076,0.05424505218491104,0.9570398496630439
AY0-F3_2,1.043319178453558,0.30525376482707717,trimmed,4.287305443724585,0.04605945766531282,,
AY0-F1_3,0.7666581715367939,0.45392128530389175,trimmed,0.9025569253802437,0.3474064237090321,0.8308244158013934,0.41045943001391605
AY0-F2_3,-1.862992389345808,0.07573695118008238,trimmed,0.1678294077329473,0.6840818809719802,-1.7214479592228389,0.09203852005101501
AY0-F3_3,-0.7580054481357682,0.45882416331938103,median,0.032486660581492265,0.8577729625847577,-0.8148215592186225,0.4194659930929142
AY0-F1_4,0.9171673745723141,0.3822652441713835,trimmed,5.9350795706927375,0.020233366535495095,,
AY0-F2_4,-0.2968380885990243,0.7707629136998806,trimmed,0.00035737198850828027,0.9850279659389599,-0.2810988832095753,0.7802439186501156
AY0-F3_4,0.07273779563202545,0.9429517733960588,trimmed,0.04991352135654351,0.8245507554686506,0.06699005313938865,0.9469602948316554
ER2-F0_3,0.36643105184088903,0.7187633458573022,trimmed,0.00023966937702619078,0.9878016330304392,0.35390674480764556,0.7271124122920284
ER2-F1_3,-0.9333531204226154,0.36037132966023755,median,0.404481697689863,0.5310620348825228,-0.7864431676839494,0.439636200396319
ER2-F2_3,-0.34902323101336313,0.7308979765324929,trimmed,0.10700125796839076,0.7465428156213105,-0.33339952979807813,0.7418530517185118
ER2-F3_3,-1.1463267524533987,0.2640758481796846,mean,0.8054468236854466,0.37876859935515583,-1.0335733818333868,0.31208176651134467
Avg. Voca. Dur.,-0.06819483484754235,0.9456334540781071,trimmed,4.531901452782145,0.03332634576339515,,
