fileName,speaker,label,duration,f0globalMean,f0globalRange,f0globalSD,f0globalMedian,sound2silenceRatio,totalPauses,hnrglobalMean,hnrglobalRange,hnrglobalSD,rmsRange,rmsSD,Avg. Word Dur.,Avg. Sil. Dur.,Dynamic Range,Intensity,Consonant Vowel Ratio,SyllPerSecond,S_CoG,S_Kur,S_Ske,S_Std,SH_CoG,SH_Kur,SH_Ske,SH_Std,Z_CoG,Z_Kur,Z_Ske,Z_Std,V_CoG,V_Kur,V_Ske,V_Std,TH_CoG,TH_Kur,TH_Ske,TH_Std,F_CoG,F_Kur,F_Ske,F_Std,DH_CoG,DH_Kur,DH_Ske,DH_Std,HH_CoG,HH_Kur,HH_Ske,HH_Std,CH_CoG,CH_Kur,CH_Ske,CH_Std,JH_CoG,JH_Kur,JH_Ske,JH_Std,ZH_CoG,ZH_Kur,ZH_Ske,ZH_Std,K_VOT,P_VOT,T_VOT,D_VOT,B_VOT,G_VOT,Avg. Cons. Dur.,Avg. Voca. Dur.,L_F0,L_F1,L_F2,L_F3,M_F0,M_F1,M_F2,M_F3,N_F0,N_F1,N_F2,N_F3,W_F0,W_F1,W_F2,W_F3,R_F0,R_F1,R_F2,R_F3,NG_F0,NG_F1,NG_F2,NG_F3,Y_F0,Y_F1,Y_F2,Y_F3,EH2_F0,EH2_F1,EH2_F2,EH2_F3,AH0_F0,AH0_F1,AH0_F2,AH0_F3,EY1_F0,EY1_F1,EY1_F2,EY1_F3,OY2_F0,OY2_F1,OY2_F2,OY2_F3,OW1_F0,OW1_F1,OW1_F2,OW1_F3,AH1_F0,AH1_F1,AH1_F2,AH1_F3,EH1_F0,EH1_F1,EH1_F2,EH1_F3,IH1_F0,IH1_F1,IH1_F2,IH1_F3,AA1_F0,AA1_F1,AA1_F2,AA1_F3,AY1_F0,AY1_F1,AY1_F2,AY1_F3,ER0_F0,ER0_F1,ER0_F2,ER0_F3,AE1_F0,AE1_F1,AE1_F2,AE1_F3,AE2_F0,AE2_F1,AE2_F2,AE2_F3,AO1_F0,AO1_F1,AO1_F2,AO1_F3,IH0_F0,IH0_F1,IH0_F2,IH0_F3,IY2_F0,IY2_F1,IY2_F2,IY2_F3,IY1_F0,IY1_F1,IY1_F2,IY1_F3,UH1_F0,UH1_F1,UH1_F2,UH1_F3,IY0_F0,IY0_F1,IY0_F2,IY0_F3,OY1_F0,OY1_F1,OY1_F2,OY1_F3,OW2_F0,OW2_F1,OW2_F2,OW2_F3,UW1_F0,UW1_F1,UW1_F2,UW1_F3,IH2_F0,IH2_F1,IH2_F2,IH2_F3,EH0_F0,EH0_F1,EH0_F2,EH0_F3,AO2_F0,AO2_F1,AO2_F2,AO2_F3,AA0_F0,AA0_F1,AA0_F2,AA0_F3,AA2_F0,AA2_F1,AA2_F2,AA2_F3,OW0_F0,OW0_F1,OW0_F2,OW0_F3,EY0_F0,EY0_F1,EY0_F2,EY0_F3,AE0_F0,AE0_F1,AE0_F2,AE0_F3,AW2_F0,AW2_F1,AW2_F2,AW2_F3,AW1_F0,AW1_F1,AW1_F2,AW1_F3,EY2_F0,EY2_F1,EY2_F2,EY2_F3,UW0_F0,UW0_F1,UW0_F2,UW0_F3,AH2_F0,AH2_F1,AH2_F2,AH2_F3,UW2_F0,UW2_F1,UW2_F2,UW2_F3,AO0_F0,AO0_F1,AO0_F2,AO0_F3,AY2_F0,AY2_F1,AY2_F2,AY2_F3,ER1_F0,ER1_F1,ER1_F2,ER1_F3,UH2_F0,UH2_F1,UH2_F2,UH2_F3,AY0_F0,AY0_F1,AY0_F2,AY0_F3,ER2_F0,ER2_F1,ER2_F2,ER2_F3,OY0_F0,OY0_F1,OY0_F2,OY0_F3,UH0_F0,UH0_F1,UH0_F2,UH0_F3,AW0_F0,AW0_F1,AW0_F2,AW0_F3
SBep20_c489-I,c,I,2.3289375,156.20422142471463,375.836208870007,121.13260741246792,0.0,2.894308943089431,26,9.413193115881286,30.612157624775328,8.361822805201722,0.15857739438493382,0.033050906586723376,-0.2844486970350945,2.0647552181517197,69.3554812718215,66.67149041562402,1.5,1.7175214019268443,,,,,,,,,-0.5740647455382617,-0.12276806158403866,0.3553544595774939,-0.2770016222953167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013587756402797553,-0.23723238609877953,0.20883616071059452,,0.4929141771734641,0.4907210075852851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2049019814135303,-0.32059286078438526,0.13409716315227158,-0.023269388412072784,,,,,-0.2539322210478776,-0.07137561193935955,-0.02337162958394494,0.13022781441556355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.22692026610248905,0.07285401598629893,-0.09919451428288416,0.08811751463450994,,,,,0.0034184043582968127,-0.3200171505206274,0.10218028136031823,0.16717512231386966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SBep7_d672-N,d,N,3.357875,131.2944249455187,379.0200678872834,89.87725298441792,112.72964918942431,9.073529411764708,22,9.871939418545674,24.19309819729796,7.579999256253193,0.14536089951089376,0.03084464916528698,-0.5118430318931434,-0.03447986681332152,61.33218769146833,66.6354026615372,1.45,5.956147861370659,-0.09173170744805968,-1.1892601984779492,-0.32575840235122894,0.2998201213926807,-0.5381778335231384,0.20754844812170092,0.5371235683934119,-0.2126527699985029,-0.5429067768671056,-0.12992009508479235,0.25566531529592446,-0.37601731066642907,-0.2610199386793466,0.46501705563706264,0.2901178296920671,0.1743926887717351,,,,,,,,,-0.15215516942181606,0.1387505623502633,0.13673555959656478,-0.07700883719977068,0.6234758273166342,-0.9428659798655594,-0.5229590847362878,1.8275057130475287,,,,,,,,,,,,,-0.5107879451561281,-0.3293636226011106,-0.5495165527098678,,,,-0.3146572900726276,-0.12570290412995627,-0.45850138831833975,0.24812149148900975,0.26463362156094117,0.05574522228368878,-0.26690775861368327,0.29561798864087857,0.028583764635012564,-0.0002946171834777296,-0.38417704362358995,0.1891138611472502,0.15167756034870186,0.16299066994082084,,,,,-0.03762401585681311,0.31102196546259436,0.11726486119712264,0.08533177610769237,,,,,0.055015526934947274,-0.3682611901299431,-0.09213624950280007,-0.003132295452974664,,,,,-0.33612394823604147,0.9445299551854535,0.31366065409481203,0.25756706727356704,-0.185354670501148,0.3556296700250948,-0.17149603608182032,-0.0037515382008647545,,,,,-0.39137531450915053,-0.07066415980480187,0.04939272504340497,-0.047719705109876866,-0.5261193291406215,0.011917191853112925,-0.07628327082152989,-0.09237171369496107,-0.08115140743930692,-0.0945750535673662,-0.11290040950000467,-0.1439348456231431,,,,,,,,,-0.07627571766527248,0.02258037211500251,-0.20166123990021587,-0.048602595467756665,,0.8493184581511862,0.3564700196836272,0.28250120838058623,-0.312853023215309,-0.0805917255225433,-0.10879043864368554,-0.04682375651299324,,,,,,,,,,,,,,,,,-0.4425701258760392,-0.26980649867562057,-0.1864163587044524,-0.16391198369788754,-0.15328142655617574,-0.13850971704411075,0.0461122742736541,-0.15648317159158917,-0.062065722949335475,-0.19805214563544005,-0.13132157335999936,-0.08224490402650242,,,,,,,,,-0.37106745569998284,-0.5827860669280246,0.10257668475228925,0.06750840797741875,,,,,,,,,,,,,,,,,,1.1397578080856439,0.6586369833922124,0.3822271547199959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SBep12_c377-N,c,N,0.913125,113.29753388686164,153.71781476314982,34.10792937647218,106.36860852608812,14.076923076923075,2,10.648919897864133,15.811622542756956,3.7066065618373485,0.06842336154762277,0.013573186645528118,-0.5083998681920496,0.34849229598675563,35.412705643053435,66.74329541241181,1.0,2.190280629705681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04697877360216979,0.4907210075852851,,,,,,,,,,,,,,,,,,,,,,,,,-0.10591010060382453,-0.2074492486092236,-0.004069646180362496,-0.03956556209833102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.30522791718707404,-0.08384866160529104,0.03460047464801704,-0.037971141094331834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SBep7_d74-N,d,N,1.871875,132.54399453876223,357.4421216101261,87.0588693751268,112.83805367494877,23.1875,4,8.923619550640037,24.043489255027925,5.827801074744077,0.12785342648112252,0.026049243836455942,-0.5696110883265499,-0.8068959733626642,61.982594407966154,66.94720597026514,1.6428571428571428,7.479131886477464,0.4689092211812587,-0.7941801430904348,-1.322046977725045,0.10052822777149459,-0.28522787384822496,-0.6332767800168639,0.074392018305977,0.03447094122219771,,,,,0.2203629547847544,-0.8672553769313905,-0.56377623960387,0.24211102712360927,,,,,-0.5295007657023264,0.5111566440978075,0.5403148628250944,-0.4694625286097909,0.489043849350034,-0.8561293734735054,-0.5634861443102195,0.10940381709196757,-0.16643019564792547,-0.9083918988582755,-0.5077822110097201,0.14015478704547624,-0.3350083558273144,-0.9392464574237485,-0.09583199366721966,0.24060549123452937,,,,,,,,,-0.661314731261938,,-0.6621374145324009,-0.6186161930493886,,-0.38547227452803695,-0.3450241783552033,-0.4038883437249699,-0.2680370144332423,0.23244779685663966,0.3304668811884193,0.003631402902074496,,,,,-0.20700788599507644,0.7568484964232639,0.13170930733044367,0.20928596472420377,,,,,-0.5141982122415911,-0.1503762038415173,0.09571102835607102,0.18489991599868488,-0.44808356676344707,-0.4200403622729864,0.0056456504514538295,0.09372079974237243,,,,,,,,,-0.028537178238603446,0.412684251327631,0.030745884810971392,0.05893158625550798,,,,,,,,,-0.17342702893666295,-0.22374458981996848,0.15242224232813437,0.023540419122653103,,,,,,,,,-0.48101579493441615,-0.1327307171143679,-0.13882472576207208,-0.12698081570903108,,,,,,,,,-0.33791840437816334,0.3198855068281958,0.30404390879879845,0.22268187243364948,-0.2752072977351464,-0.35965868976627474,-0.05818079049472895,-0.04310721807743469,,,,,-0.3612327400283584,-0.15890972617463317,0.5308969199187812,0.08943622596781842,,,,,,,,,,,,,,,,,-0.4784257414148046,0.13193517550666137,-0.10400505235719268,-0.015963343283742167,,,,,,,,,,,,,-0.5154384151910294,-0.11502045022815202,-0.1443547008430483,-0.06575139431064929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SBep12_c246-N,c,N,9.80825,115.81069534507736,381.2690432927678,71.72006804266563,0.0,31.377049180327873,26,9.03256542498439,35.36695655417972,7.326369835415843,0.1927277072087764,0.026423205439799462,-0.5065347186404747,-0.18783986718979606,84.63198829416795,66.5731506452953,1.5531914893617018,4.791884383044887,0.724025822001624,-0.5582429262739871,-2.360113776605344,-0.2506639480556258,,,,,0.9656123604742214,-0.9292948583615019,-0.8920949825819409,0.1457373204044783,,,,,-0.06692459087344411,-0.6590439919927825,-0.24571815241297537,0.1539090983219102,,,,,-0.17790845965946717,-0.2982475496919058,-0.054962922993462414,-0.08110538605510596,0.26624664998230785,-0.3685567069879672,-0.11624212932330337,0.06430800778276191,,,,,2.2420440120143375,-1.0461723507558558,-1.0678430975413644,0.7657165116839838,,,,,0.19668794954115876,,-0.5495165527098723,-0.4067363002990503,-0.16311342720035651,,-0.20958680105528826,0.010260099703188624,-0.13618718819087994,-0.1163457839228484,-0.31889722292119177,-0.05356825386687758,-0.29710204791987876,0.0027327999886009066,0.11918975569988764,0.02508054370020792,-0.26356348914076927,-0.3699172906619687,0.09095573969981637,-0.034735422112871644,-0.3450534760334826,-0.0062130917932002455,-0.08036395593679911,0.03304550886762869,-0.3618140397961874,-0.044422990396525724,-0.02812332883375131,0.01747363052540956,-0.3959527377933779,-0.21380876336870683,-0.012747520407960742,0.01070460757295058,-0.33222274790510853,0.011743484128157617,-0.005981226694567944,0.047704719218345064,,,,,-0.2754762155207663,0.4238927426417081,0.11770050528160089,0.039193251542824145,,,,,,,,,,,,,-0.3986643135253913,0.011314556569577233,-0.02192068495844026,-0.034351172859492636,-0.26906365638785446,-0.3080357791771388,0.213080162867847,0.10503700619558891,-0.2716017175861864,-0.205079675283303,0.012341456527421753,-0.05536613072111656,-0.34773197894562574,-0.11456268069871507,-0.1383174972706907,0.08217369132911666,-0.3736059290749516,-0.1342461483736806,-0.06495024488234923,0.0045256469546001,-0.42258181199397954,-0.3185327189744451,0.01961219932621717,0.00825143032428915,-0.3788806516391386,0.027110594055640033,-0.010845997752199467,-0.036999261702177225,,,,,-0.19539360484532067,0.033455308497406036,0.02677802536390519,0.16559847494542074,-0.3625095816823359,0.05302421917546399,-0.10442537857185177,0.007255956076495346,,,,,,,,,-0.21455184359278404,-0.2436456723637924,0.09433112920949002,-0.08748032334117913,-0.36389563250514484,-0.1464476926342378,0.01307453299772775,0.02051380898284721,,,,,,,,,-0.3404827192412709,-0.2461510509276141,-0.2998910304705805,-0.26593752495449446,,,,,-0.39986103988268984,-0.3892314518931972,0.06405397304241299,0.007879692429711538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.39229241117629315,-0.095965088546377,-0.046760766039858494,0.2358216057791741,,,,,,,,,,,,,,,,,,,,,,,,
SBep7_d365-N,d,N,3.575625,154.5247896094323,397.81648471724543,125.80713834957388,89.28706611149009,10.934426229508198,24,6.879147478593544,32.62528189083247,5.818852467398008,0.1094308493453539,0.02680018069962356,-0.5160095388873657,0.5770162175382423,64.51161079472561,66.6221898712634,1.368421052631579,5.3137563363048415,-0.08742846079335037,-1.128408513408172,-0.33966060861164143,0.27116949240302934,,,,,2.206880438922443,-1.077565292893521,-1.1972122738388367,0.7037393491520333,-0.22684408269952328,-0.3578392094101812,-0.15830746051037797,-0.12125927762155532,,,,,-0.29137177764238054,-0.3147422240764948,-0.16195098708996403,-0.4764066937649783,-0.5052982446517537,0.4149287647843744,0.3573743915213028,-0.3133073416874266,0.3238517476127904,-0.8917345722682293,-0.5663630668052271,0.4279400108878551,,,,,,,,,,,,,-0.5484196416825806,0.29337015641214303,-0.5044682079808559,-0.26901437001132716,,,-0.1284630065573273,-0.10757553212627137,,,,,,,,,-0.4598857403665838,0.973945657995492,0.17653046616743548,0.1454710264223286,-0.3105997499092802,0.13221136595344002,0.27460044670861167,0.1044139878901532,-0.33342705876306533,0.039733035014720496,0.04738509030769331,0.05309802478407465,,,,,,,,,,,,,-0.5281284120648506,-0.1974838269540884,-0.23037686660301337,-0.09767063394569706,-0.22425860793281344,0.3790745602575886,-0.05782307806709285,-0.06976223533478994,,,,,,,,,,-0.10874592468739779,0.0048433605557985605,-0.11260661020635622,-0.44364975085677516,-0.1465220364000346,0.05231485949906171,-0.02708590834134099,,,,,-0.47016756656034453,-0.14004439982553307,-0.10243807877718801,-0.16147275731671398,-0.41600711002682134,-0.17538986790023442,-0.11364294678063626,-0.09428970714016668,-0.29257364470785097,-0.15753153062935554,-0.033023363509659794,0.018960915490710894,-0.47021032518006084,-0.016558049339798243,-0.13787027484984793,-0.10769314602264586,,,,,,,,,-0.5034544638029455,-0.28546614874329623,-0.11597885587113202,-0.214455880238158,,,,,-0.4697695862276345,-0.4801684021713487,-0.09363454554218244,-0.11230183640359563,,,,,-0.5171329046305799,-0.4973202881870864,-0.031864864502973905,-0.03361936625913825,,,,,,,,,,,,,-0.5227924248821963,-0.5376829953963622,0.20506538051321002,-0.09796440313760395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.509297054523379,0.031648320950190274,0.009377034211428199,0.10404065563421165,,,,,,,,,,,,,,,,,,,,,,,,
SBep20_c11-N,c,N,1.517875,168.14633483680666,373.5705414385859,143.4051183265261,0.0,4.465517241379311,21,8.612963891049349,30.965192817998968,7.751006643862669,0.13335512411380435,0.03507877245961977,-0.2935524031796862,2.248640531240821,88.43538839479864,66.78108949126806,1.75,2.635263114551593,-0.6411638593264759,-0.6254348763692892,1.0094834581616343,-0.056913289064645746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.43552455210322577,,-0.32427482906480165,,,,-0.16906446539510336,0.2974793954908958,-0.30586392474967017,0.5528835212700093,0.7868584162095895,0.23361922615006508,-0.08246245981031222,-0.40046418436474945,-0.1048509743099589,-0.11807788271097182,,,,,-0.3355035617722289,-0.20732019485716516,-0.190626737116056,0.01739287616015798,,,,,,,,,,,,,,,,,-0.1946186231768577,0.010815873014966242,0.09793457805721406,-0.038421733025470035,,,,,,,,,,,,,,,,,-0.32942967226650227,0.014819836321683448,-0.505016274307268,0.05010628759633667,,,,,,,,,,,,,,,,,-0.042403031510196525,-0.008975681446778874,-0.052777209393329076,-0.07643676121816491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SBep20_d27-N,d,N,2.6751875,205.74376423653104,375.91174766065353,139.4381324124605,215.9496248550491,9.339622641509434,16,10.810613053602214,28.405315619542197,8.726004311159397,0.1296992487874934,0.03178453698658976,-0.2275070816117561,1.252880310768917,101.33434829961365,66.74093816486823,1.3,3.738055743756279,-0.38151174641912666,-0.9631006537099769,0.3680290985297529,0.10653431158530155,,,,,2.696785442570828,-0.9372334296588085,-1.4999971585690939,0.285721232311135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.09683928336516132,0.1496623612552354,-0.21165396724226934,0.9069190347530557,,,0.1588033767561789,0.020013278515051573,,,,,0.3263362911585092,-0.45338300752038413,0.10541355742590577,0.03154172005933293,0.3382428078532424,0.3048882328923203,0.1851288735737897,0.058621333665921586,0.4887195331037102,0.09740418896997456,-0.06571034590048755,-0.06198118943129055,,,,,0.4253796705996712,-0.2954680701124335,-0.1084888982109741,-0.15136037399204555,,,,,,,,,0.16705526801970072,0.4480770204302976,0.12400299101269704,0.07999711667554309,0.4773189089503365,-0.07870491658304872,-0.020075847911588698,-0.06860760288082961,,,,,,,,,,,,,0.32498315904687364,0.03841764230506499,-0.03910002468191276,-0.05646634250599439,0.2802174709186732,-0.0864489468236366,-0.005889720802309626,-0.06460577984245783,,,,,,,,,,,,,0.1389411131532626,-0.015133261025386235,0.019734435616306212,-0.043379772878260954,,,,,,,,,0.4931587979004572,-0.5280919641134476,0.061161679164768785,0.026303815523983053,,,,,,,,,,,,,0.37928655161972746,-0.06005911688038777,-0.028999372155488,-0.09351978949039182,,,,,0.03420007645561412,0.16334477719802667,0.02908786624150638,-0.06624241718595673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SBep12_d556-N,d,N,4.9773125,114.13688028868047,263.6725312842069,80.36755272198845,88.02891971546293,19.571428571428573,21,8.358808599407183,32.077411791499024,6.9957363273973945,0.13562058743656955,0.02878674053142677,-0.4718670864080373,-0.5655159400659954,81.66220538211765,66.59264068134797,1.3448275862068966,5.826437459974635,0.6657063395803665,-0.8434110467617015,-1.598186416832772,-0.005319531243425091,,,,,0.4304162139277818,-0.8905670260060353,-0.5494649798559065,0.18486242427450836,-0.27239718668499,-0.24873686295558353,0.01256303955171864,-0.2907053477570359,,,,,0.8215029718585347,-0.9696568112957095,-0.6792884630902567,0.6756442852257091,0.028372572019845204,-0.5125297205568093,-0.23919043528245082,0.04276389734797274,0.5399811657701815,-0.8395591953301389,-0.5087332348003154,0.28557379004996675,,,,,,,,,,,,,0.1289508957935471,0.24546755802650397,-0.43689569088733055,,,-0.3415774369943277,-0.10736434563599632,-0.11382635005857625,0.2292524063439493,-0.19208993455655485,0.49337563934836076,0.12088369869971864,-0.1032113251661383,-0.42166369538534365,0.19879016634816205,0.004510581062957849,-0.4647626088276066,0.038530002671073094,0.17556223433176862,-0.0017901730060466252,,,,,-0.46778432998889674,-0.1328291779489716,-0.019400889891389217,-0.08804287554686528,-0.39053392644868545,-0.4037242025741536,0.14065822041099704,0.20586057108333777,,,,,,,,,-0.5044270481844819,0.4787848908165823,0.11178007103762051,0.09528366705742904,,,,,,,,,-0.25671809588237826,-0.22056965257066868,0.005728545752933619,-0.038475727048681546,-0.4980927999461734,-0.13963152968073025,-0.21170895119467878,-0.12088178002776322,-0.4007013260003622,-0.15381095874658446,-0.15910983861605604,-0.03922953237935056,-0.4968910886455942,-0.18379911618708808,-0.01867066767525442,-0.025249266826437456,-0.48005349506721307,0.09284573126558102,-0.0020056919427828214,0.2260362878766956,,,,,-0.18741793638183465,-0.049190501227764395,-0.0478969723709444,0.06160371244367101,-0.19763070017809187,0.16562447932552837,-0.054918899948586376,-0.006956557724696681,,,,,,,,,-0.4989831263294709,-0.6486904390530367,0.03951016038314335,0.14417734332682866,,,,,-0.19321067774237854,-0.3320705255654966,0.0027094707780937117,0.01832259648494618,,,,,-0.50026560513811,-0.3630148885930399,-0.06370323211292431,-0.11415114518066959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.23103401575198798,-0.02428233372284883,-0.15928839777758969,-0.05907113607080794,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SBep12_d540-N,d,N,0.7841875,151.83164659507204,283.6652092955598,103.03360638066715,152.0685531824927,12.076923076923075,2,5.552864314729767,20.342926412120484,5.1363516645974014,0.0978054263312152,0.026783389616034263,-0.3615109552097169,0.4160961953404617,66.90771967462092,66.85791369447178,1.5,2.5504104566828723,,,,,,,,,0.13077351808878224,-0.9696748186628477,-0.5052926229857174,0.32002824474816405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.30811697712252123,0.5233964549250768,2.4718341484956716,0.24260196998668587,0.4836435076172842,0.08664906569822295,,,,,,,,,-0.3279337699889739,-0.04111813253675075,0.3205028501521092,0.09085326102639162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2606742567080155,-0.03715177459064619,-0.01837745569279698,0.023434243025145195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SBep7_c30-N,c,N,3.1785625,148.32275198185474,371.1742780777056,115.26720528972551,0.0,3.772058823529412,31,9.020069372900366,28.84358284742873,7.582957768290104,0.14037958788078744,0.033292825266915814,-0.4210042892039696,0.5630251612573764,90.71591187343873,66.65018584316036,1.7857142857142858,4.4045067542324565,-0.4840986120907626,-0.04110253265242394,1.1006543295575253,0.0014689282398459619,,,,,-0.7619434561247351,0.28078789626001877,0.6590550860014674,-0.3891952331009971,,,,,,,,,,,,,-0.4631773650943598,-0.3467020901101279,-0.0104579550596196,-0.10567491948972889,,,,,,,,,-0.715045231138972,0.6283677623398004,0.556521789545618,-0.31727093834871933,,,,,0.2418459853729032,-0.28146102421547775,-0.3805852599760677,-0.6186161930493898,-0.30259452266696074,0.1851606134102149,-0.28805443395052444,-0.11660977328279434,-0.22175309057188858,-0.3417571933090515,-0.39478104895346167,0.03324254279132614,,,,,-0.3150672822054587,-0.4624906222384353,-0.12005553879450946,-0.09766338618730884,,,,,-0.3846217024360533,-0.19193276582877083,-0.005625742834233511,-0.04195996662355867,,,,,,,,,,,,,-0.40481805211169164,-0.5016665905638035,-0.05485211573621389,-0.09671200231109718,,,,,,,,,,,,,,,,,0.43082054506463596,-0.01622296767731706,0.05380258540195926,-0.012917703228643435,-0.4127913557268328,-0.3034505777482671,-0.11170536103725011,-0.037879095967242905,-0.09178001998491735,0.02899163571538367,-0.11111349080147347,-0.13985949204144157,-0.5078500237036987,-0.3017582026206224,0.08131120481516817,-0.09743926674114138,,,,,-0.42154596514543075,0.07023233109534663,-0.05435493224945413,-0.044081753156429,,,,,-0.13987990636064665,-0.0355380322860871,-0.12063322288277192,0.057190524547693966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.38826662773669035,0.03225391309850761,0.021385104944868786,-0.03269387836931643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SBep20_d135-I,d,I,1.079625,133.56344112931976,367.8691629422003,104.96155796519413,0.0,14.266666666666667,4,6.980551854619037,16.178024556581175,5.6810607076442805,0.10781718554456096,0.0304822952025077,-0.5093093452074676,0.4804642042195738,53.89833551671531,66.81427915791505,1.6,4.631237698274863,,,,,,,,,1.2242498850946757,-1.0611054189246014,-0.942048215816312,0.4692069725035662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.43552455210322644,,-0.38058525997606846,-0.6186161930493883,,-0.4732619495954605,-0.41451215943306496,0.21871716394006135,,,,,,,,,,,,,-0.2586913703828161,0.28252439941866664,0.3931253863097513,0.16072468803778908,,,,,,,,,,,,,,,,,-0.38326935806864243,-0.18204030999913567,-0.04836522301648827,-0.05837156539385204,,,,,,,,,,,,,,,,,-0.3234388969574101,0.09551020072877008,0.033734926860020394,0.0949337570746398,,,,,,,,,,,,,-0.34104471373324946,-0.1029478949317554,-0.007622135835866155,0.11613845639479126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
